spike_count,mean_firing_rate,spike_count,mean_firing_rate,mean_isi,isi_variability,burstiness,spectral_power,spike_times
52,26.0,52,26.0,38.5843137254902,1.0611398352650092,0.9663075265363923,13600.0,"[  13.1   39.9   41.8   45.1   92.1  108.9  126.5  279.7  285.9  288.6
  347.4  443.6  448.4  490.6  526.7  613.8  636.3  674.8  679.7  681.1
  689.9  741.9  749.9  774.1  786.9  796.3  837.2  849.2  924.5  931.9
  947.5  948.8 1043.1 1220.3 1221.7 1237.5 1279.5 1326.3 1364.8 1469.5
 1475.8 1503.  1594.5 1600.1 1704.  1730.  1826.6 1924.5 1937.8 1961.8
 1975.4 1980.9]"
36,18.0,36,18.0,49.471428571428575,0.7364927333791308,0.969679449067987,8000.000000000001,"[ 130.2  173.4  174.9  278.8  309.9  322.   334.5  343.9  433.7  479.2
  527.5  601.7  618.4  645.5  699.7  783.1  799.3  920.6  929.6 1045.2
 1164.  1221.7 1259.4 1267.4 1313.4 1336.5 1340.4 1383.7 1422.8 1450.7
 1497.3 1519.2 1583.5 1714.3 1776.4 1861.7]"
49,24.5,49,24.5,41.55625,0.9599412819254379,0.9951872222544855,13000.000000000002,"[   2.7   54.8   78.8  179.3  269.2  275.4  286.5  298.9  338.5  364.2
  432.4  460.6  501.7  508.9  513.8  518.7  541.   543.9  569.3  610.7
  634.8  666.   751.8  879.6  958.  1040.8 1103.8 1106.7 1106.9 1142.1
 1155.4 1169.6 1202.6 1226.8 1419.9 1473.  1560.6 1580.7 1609.8 1726.6
 1737.1 1739.1 1841.4 1847.  1901.7 1910.3 1957.4 1989.  1997.4]"
41,20.5,41,20.5,45.945,0.9084133349979203,0.9912939168289475,9800.0,"[  22.8   31.3  158.4  229.6  251.7  353.6  390.5  536.8  636.4  654.2
  674.7  700.8  701.2  710.7  812.8  825.4  830.   923.5  930.4  937.
  951.7 1007.6 1009.7 1078.2 1104.3 1143.2 1197.8 1237.  1389.4 1452.8
 1466.1 1484.1 1534.5 1579.5 1612.  1614.7 1621.  1678.  1684.8 1746.2
 1860.6]"
40,20.0,40,20.0,48.37435897435898,1.084873187786904,0.9772606603873812,10000.0,"[  89.7  103.7  111.1  129.4  161.2  192.6  198.1  407.2  488.5  499.2
  510.5  552.3  560.   628.3  716.2  838.6  850.   862.   952.1 1005.5
 1019.  1022.4 1023.5 1055.6 1058.  1095.5 1153.9 1156.9 1264.3 1320.4
 1555.5 1645.4 1670.3 1713.9 1735.8 1737.  1773.4 1798.7 1876.7 1976.3]"
32,16.0,32,16.0,58.141935483870974,1.1654980801956105,0.991400338030731,8800.0,"[  93.   120.2  450.7  451.2  458.1  473.7  579.9  610.3  619.8  634.5
  641.3  668.5  746.8  759.5  856.2  971.1 1071.5 1231.  1347.9 1355.1
 1359.7 1382.3 1390.9 1541.4 1556.5 1557.  1602.3 1657.6 1705.9 1792.9
 1873.8 1895.4]"
41,20.5,41,20.5,48.885000000000005,0.7619499301322038,0.9959087450974996,10600.0,"[  21.4   28.3   72.6  196.   246.   286.7  328.   328.2  437.3  534.5
  610.2  618.8  644.2  674.8  681.2  698.9  794.6  851.5  905.3  980.2
 1075.5 1077.5 1144.6 1172.4 1241.7 1243.6 1345.3 1460.8 1483.  1596.6
 1691.8 1728.8 1746.1 1759.  1837.1 1867.  1869.3 1881.3 1905.2 1924.1
 1976.8]"
41,20.5,41,20.5,47.915000000000006,0.9582189540019279,0.9791296884247169,9400.0,"[   5.5   44.1   63.6   64.7  128.5  140.6  170.4  203.3  308.   329.3
  339.2  351.2  405.6  477.5  528.5  591.6  625.   768.5  818.4  972.3
 1078.1 1081.5 1099.8 1107.8 1128.  1142.1 1266.4 1290.2 1292.  1322.7
 1339.1 1367.2 1572.7 1635.8 1732.4 1758.2 1815.7 1866.4 1867.4 1891.
 1922.1]"
31,15.5,31,15.5,65.1,1.0331818087452178,0.993855591492234,7000.000000000001,"[   9.1   95.   134.3  206.1  220.6  277.6  299.3  324.3  467.6  572.
  596.9  684.1  684.5  779.   783.9  845.   857.   891.2  898.9  998.5
 1008.6 1136.8 1152.4 1303.9 1340.2 1370.9 1416.9 1439.5 1768.6 1932.2
 1962.1]"
37,18.5,37,18.5,52.23055555555555,1.0945991856050132,0.9923416286101719,9800.0,"[  27.    87.8  140.5  195.1  240.6  429.7  444.4  548.9  565.9  638.8
  678.4  681.5  695.2  797.2  831.5  886.   898.4  908.9  933.6  934.6
  948.  1016.6 1028.8 1029.2 1120.2 1150.8 1209.2 1451.4 1465.  1472.3
 1594.4 1595.5 1599.2 1790.9 1794.  1849.9 1907.3]"
38,19.0,38,19.0,53.11891891891892,0.910116603826775,0.9736440235957954,8800.0,"[   4.8   78.5  180.1  238.1  284.1  336.9  424.   558.1  611.4  631.1
  670.6  701.5  751.5  806.1  868.   952.8  985.8  989.8 1026.2 1043.4
 1060.6 1073.7 1118.5 1346.6 1359.6 1370.1 1416.6 1489.9 1546.8 1548.2
 1566.  1569.4 1759.8 1829.2 1921.7 1940.2 1957.1 1970.2]"
39,19.5,39,19.5,50.300000000000004,0.8587318432716853,0.8946321889735116,8600.0,"[  12.5   43.3   69.7   77.8  116.5  193.9  242.6  255.4  274.   394.8
  609.1  743.5  835.6  926.2  962.2 1024.1 1029.4 1040.5 1048.8 1056.1
 1085.9 1096.4 1102.5 1136.  1195.2 1236.5 1355.7 1389.9 1452.9 1540.6
 1589.3 1624.  1657.9 1724.8 1740.7 1780.6 1797.  1844.4 1923.9]"
